text,class
 الله يرحم جدي اللي مات ما هو متغدي,idiom
 اللي ما يرضى بالحمى يرضى بالنفاضه ,idiom
 اللي يجيبه الراجل رحمه لو عيش ولحمه,idiom
 اللي يشكي من وجع فيه أو خل مجافيه يسهر الليل وتاليه ( مثل حجازي ),idiom
" الملزق يطيح، والمسكت يصيح",idiom
" إذا كانت المرأة الجميلة جوهرة، فالمرأة الفاضلة كنز، إذا ما كبرت ما بتصغر",idiom
 إن غدا لناظره قريب ,idiom
" إن كبر ابنك خاويه، “أى عامله كأنه أخوك”أو (إن كبر ولدك خاوه) جيتك يا عبدالمعين تعين ، وأثرك يا عبدالمعين تنعان ",idiom
 بيتي يا ساتر عوراتي ياللي فيك اربي وليداتي ,idiom
" تهب المرأة قلبها للرجل بكل سهولة، ولكن الصعوبة عندما تريد أن تسترده ",idiom
" سل المرأة مرة أو مرتين، فإن لم تأخذ بوجهة نظرك، فقتنع أنت بوجهة نظرها",idiom
 لو صبرت صبر ايوب ايش رايح تنوب,idiom
 ما أخس من قديد إلا عسفان ,idiom
"الجمال اسم لشيء لا يوجد، وأمنحه للأشياء لقاء المتعة التي تمنحني إياها",idiom
"العمل لقاء، لا شيء يجعل المرء كسولا",idiom
اللقاء بداية الفراق,idiom
اللقاء بعد فراق طويل خير من ليلة الزفاف - ابن القيم,idiom
الموت ذاته يقف عاجزا أمام الأمل في اللقاء,idiom
"إن حسن اللقاء والبشر مما يزرع الود في فؤاد الكريم، وهما يزرعان يوما فيوما أسوأ الظن في فؤاد اللئيم - دعبل",idiom
"أسود إذا ما كان يوم وليمة، ولكنهم يوم اللقاء ثعالب - قيس بن ذريح",idiom
"أن اللقاء الأول في الغالب يطبع أكثر من 70% من الصورة عنك، وهي ما يسمى بالصورة الذهنية - محمد رفعت",idiom
تجاهلت مواعيد اللقاء حتى صار الصباح مثقلا بانتظار الحضور,idiom
سبحان الله تزينت الجنة للخطاب فجدوا في تحصيل المهر وتعرف رب العزة إلى المحبين بأسمائه وصفاته فعملوا على اللقاء وأنت مشغول بالجيف - ج كيللي,idiom
قدر أراد لنا اللقاء ثم انتهى ما بيننا وبقيت وحدي للشقاء,idiom
للصائم فرحتان فرحة عند فطره وفرحة عند لقاء ربه - حديث شريف,idiom
ليس أمامنا سوى الصبر الجميل حتى ينطوي دهر الفراق ويتصل حبل اللقاء - نجيب محفوظ,idiom
ما أجمل لقاء يجمعك بمن تحب فهو ينسيك حنين الأمس وذكريات الغد,idiom
"من شدة الشوق أصبحت أبحث عن النوم في غير أوقاته، لعل اللقاء يكون في المنام - نبال قندس",idiom
وإني لأهوى النوم في غير حينه لعل لقاء في المنام يكون,idiom
ابتسم للحياة تبتسم لك,idiom
ابذل لصديقك دمك ومالك,idiom
ابذل لصديقك دمك ومالك,idiom
ابريجه مايطفى حريجه,idiom
ابعد عن الشر وغني له أو قني له,idiom
ابن الحرام لا بنام ولا بخلي حدا ينام,idiom
ابن الفار حفار وابن الوز عوام,idiom
ابن الموت فالح,idiom
ابن بطني بيفهم رطني,idiom
اتقي شر من أحسنت إليه,idiom
اتكل مويس على عويس وضاعت البقرة,idiom
"اتلم تنتن على تنتون، والاتنين انيل وانتن",idiom
اثنين غلبوا جيد,idiom
اجلس حيث يؤخذ بيدك وتبر ولا تجلس حيث يؤخذ برجلك وتجر,idiom
اجلس حيث يؤخذ بيدك وتبر ولا تجلس حيث يؤخذ برجلك وتجر,idiom
"احترت انا معاك والطبع فيك غالب، وديل الكلب لن ينعدل ولو علقوا فيه قالب",idiom
احترنا يا قرعة من وين نبوسك,idiom
"احذر الأحمق واحذر وده، إنما الأحمق كالثوب الخلق",idiom
احذر عدوك مرة وصديقك ألف مرة فإن انقلب الصديق فهو أعلم بالمضرة,idiom
احذر عدوك مرة وصديقك ألف مرة فإن انقلب الصديق فهو أعلم بالمضرة,idiom
احذر من عدوك مرة ومن صاحبك ألف مرة,idiom
احذروا من لا يرجى خيره ولا يؤمن شره,idiom
احفر بئرا وطم بئرا ولا تعطل أجيرا,idiom
احفظ قديمك يديدك ما يدوم,idiom
احفظ قرشك الأبيض ليومك الأسود,idiom
احفظ مالك ولا تتهم يارك,idiom
احلب الربح قال انظر لوجهة,idiom
احلب الربح قال انظر لوجهه,idiom
اختار الجار قبل الدار,idiom
اخطب لابنتك ولا تخطب لابنك,idiom
ادكمه يعرفك,idiom
اذا أنت أمير وأنا أمير فمن يسوق الحمير,idiom
اذا بغيت صاحبك دوم حاسبه كل يوم,idiom
اذا ما شالك المكان تشيلك العيون,idiom
اذا ما طاعك الزمان طيعه,idiom
اذكر الكلب وحضر له العصاة,idiom
اربط القرد وين ما يقول لك صاحبه,idiom
اربعه شلو جمل والجمل ما شلهم,idiom
ارتاحت القرعة من كد الأمشاط ,idiom
ارحبي يا جنازة فوق الاموات,idiom
ارضهم ما دمت في أرضهم ودارهم ما دمت في دارهم,idiom
ارقد دافي تصبح متعافي,idiom
اسأل عن الجار قبل الدار,idiom
اسأل عن الرفيق قبل الطريق,idiom
اسأل مجرب ولا تسأل طبيب,idiom
اسأل مجرب ولا تسأل غريب,idiom
اسأل مجرب ولا تسأل غريب,idiom
استقبال الموت خير من استدباره,idiom
استقبال الموت خير من استدباره,idiom
استني يا حليمه وعود نعيمه ,idiom
اسنانه بيطلعن اللحم من القدر,idiom
اشتدي يا أزمة تنفرجي,idiom
اشتدي يا أزمة تنفرجي,idiom
اشتر ممطلوب ولا تشترى مجلوب,idiom
اشتري العبد ولا تربيه,idiom
اشكر من أنعم عليك وأنعم على من شكرك,idiom
اشي بينسي البدوي عباته,idiom
اصابع يدك مش زي بعضها,idiom
اصبر تنل,idiom
اصبر على الحصرم يصير عنب,idiom
اصبر على قردك لا يجيك اقرد منه,idiom
اصبر قليلا فبعد العسر تيسير وكل أمر له وقت وتدبير,idiom
اصبر لكل مصيبة وتجلد واعلم بأن الدهر غير مخلد,idiom
اصبر ياحمار لين يطلع لك اقرون,idiom
اصرف ما في الجيب يأتيك ما في الغيب,idiom
اضرب ما دام الحديد حاميا,idiom
اطعم الفم تخجل العين,idiom
اطعم الفم تستحي العين,idiom
اطلب العلم ولو في الصين,idiom
اطلب من العلوم علما ينفعك ينفي الأذى والعيب ثم يرفعك,idiom
اطلب من العلوم علما ينفعك ينفي الأذى والعيب ثم يرفعك,idiom
اطيب الطعام الأكل على الجوع,idiom
